FRS Z, FRS A, Frag Z, Frag A, Paddle 1, Paddle 2, Paddle 3, Paddle 4, Paddle 5, Paddle 6, Paddle 7, Paddle 8, Paddle 9, Paddle 10, Paddle 11, Paddle 12, Paddle 13, Paddle 14, Paddle 15, Paddle 16, Paddle 17, Paddle 18, Paddle 19, Paddle 20, Paddle 21, Paddle 22, Paddle 23, Paddle 24, Paddle 25, Paddle 26, Paddle 27, Paddle 28, total, total3, total_ratio 2sigma-3sigma
19, 43, 18, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 43, 18, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 43, 18, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 43, 18, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 43, 19, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 43, 19, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 43, 19, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 43, 19, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 43, 19, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 43, 19, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 43, 19, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
19, 43, 19, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 0.733333
19, 44, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6, 6, 7, 10, 64, 894, 3124, 3138, 1145, 261, 157, 157, 122, 94, 64, 46, 47, 14, 9, 0, 9369,0 ,0
19, 44, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 0.733333
19, 44, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0.5
19, 44, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 1
19, 44, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
19, 44, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
19, 44, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 16, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 5, 0, 1, 0, 0, 0, 0, 0, 0, 14, 21, 0.666667
19, 44, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 7, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 19, 25, 0.76
19, 44, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5, 8, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 19, 24, 0.791667
19, 44, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 6, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 0.8125
19, 44, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 0.777778
19, 44, 17, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1
19, 44, 17, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 17, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 17, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 18, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 5, 8, 0.625
19, 44, 18, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 6, 0, 0, 0, 0, 0, 0, 0, 13, 17, 0.764706
19, 44, 18, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 1, 0, 0, 0, 0, 0, 0, 9, 12, 0.75
19, 44, 18, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 3, 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 23, 29, 0.793103
19, 44, 18, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 10, 7, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 32, 39, 0.820513
19, 44, 18, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 9, 6, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 29, 38, 0.763158
19, 44, 18, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 14, 5, 3, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 34, 42, 0.809524
19, 44, 18, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 0.933333
19, 44, 18, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 44, 19, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 2, 1
19, 44, 19, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 0, 0, 6, 8, 0.75
19, 44, 19, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 5, 6, 0.833333
19, 44, 19, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 5, 6, 1, 0, 0, 0, 0, 0, 0, 14, 18, 0.777778
19, 44, 19, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 4, 3, 0, 0, 0, 0, 0, 0, 0, 12, 20, 0.6
19, 44, 19, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 8, 5, 1, 0, 0, 0, 0, 0, 1, 1, 0, 22, 29, 0.758621
19, 44, 19, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 9, 12, 5, 1, 0, 0, 2, 1, 0, 0, 1, 0, 44, 57, 0.77193
19, 44, 19, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 10, 34, 37, 13, 4, 0, 0, 0, 1, 5, 4, 0, 0, 0, 112, 153, 0.732026
19, 44, 19, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 726, 2595, 2497, 792, 50, 9, 11, 11, 10, 7, 5, 8, 2, 1, 0, 6746, 7667, 0.879875
19, 45, 0, 0, 0, 0, 8, 4, 8, 22, 57, 91, 142, 158, 233, 518, 3098, 46454, 146529, 134971, 43650, 10339, 8175, 7158, 5802, 4955, 3988, 2982, 2145, 722, 512, 0, 422721,0 ,0
19, 45, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 10, 17, 44, 79, 125, 116, 114, 57, 14, 2, 4, 0, 1, 0, 0, 0, 591, 793, 0.745271
19, 45, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 11, 35, 53, 78, 74, 33, 13, 15, 3, 3, 3, 1, 1, 0, 0, 0, 333, 438, 0.760274
19, 45, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 7, 19, 37, 39, 35, 31, 13, 6, 2, 1, 3, 1, 0, 0, 0, 0, 0, 199, 256, 0.777344
19, 45, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6, 17, 19, 25, 10, 5, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 88, 112, 0.785714
19, 45, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 5, 13, 8, 3, 2, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 38, 45, 0.844444
19, 45, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 1
19, 45, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0.333333
19, 45, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 45, 16, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 45, 16, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 45, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 3, 14, 22, 41, 68, 164, 154, 66, 6, 4, 6, 2, 8, 0, 563, 797, 0.706399
19, 45, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 13, 30, 115, 154, 175, 137, 48, 18, 4, 6, 2, 4, 2, 0, 717, 959, 0.747654
19, 45, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 20, 45, 90, 175, 189, 156, 77, 15, 5, 1, 3, 1, 2, 2, 0, 788, 981, 0.803262
19, 45, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12, 32, 87, 135, 168, 134, 78, 23, 6, 2, 3, 3, 1, 0, 0, 0, 687, 882, 0.778912
19, 45, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 27, 69, 104, 116, 83, 34, 13, 3, 2, 2, 2, 0, 1, 0, 0, 0, 464, 616, 0.753247
19, 45, 17, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 15, 35, 72, 71, 53, 25, 7, 0, 2, 0, 3, 0, 2, 1, 0, 0, 0, 290, 398, 0.728643
19, 45, 17, 42, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 6, 13, 24, 32, 19, 6, 3, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 109, 162, 0.67284
19, 45, 17, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 13, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 43, 52, 0.826923
19, 45, 17, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 2, 1
19, 45, 17, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 45, 18, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 22, 43, 69, 54, 20, 4, 0, 2, 0, 221, 315, 0.701587
19, 45, 18, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 5, 23, 50, 124, 147, 95, 32, 8, 1, 2, 0, 0, 496, 628, 0.789809
19, 45, 18, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 6, 9, 17, 44, 80, 209, 156, 79, 7, 4, 1, 6, 6, 0, 625, 838, 0.745823
19, 45, 18, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 5, 23, 76, 165, 206, 147, 91, 0, 6, 6, 7, 5, 4, 0, 748, 939, 0.796592
19, 45, 18, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 30, 111, 247, 322, 285, 94, 21, 9, 2, 3, 5, 5, 2, 0, 1143, 1419, 0.805497
19, 45, 18, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 31, 104, 234, 373, 291, 147, 40, 6, 4, 2, 1, 5, 0, 4, 0, 1249, 1568, 0.796556
19, 45, 18, 42, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 8, 40, 117, 302, 474, 381, 150, 37, 7, 7, 7, 9, 0, 7, 8, 1, 0, 1556, 1908, 0.815514
19, 45, 18, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 82, 238, 381, 273, 98, 23, 9, 6, 4, 5, 3, 7, 3, 1, 0, 0, 1138, 1416, 0.803672
19, 45, 18, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 49, 214, 318, 273, 88, 10, 2, 3, 4, 8, 6, 3, 0, 1, 0, 0, 0, 983, 1227, 0.801141
19, 45, 18, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 4, 2, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 17, 29, 0.586207
19, 45, 19, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 3, 0, 0, 0, 0, 0, 5, 40, 25, 15, 1, 2, 0, 97, 127, 0.76378
19, 45, 19, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 1, 0, 1, 4, 60, 43, 22, 6, 1, 2, 0, 146, 194, 0.752577
19, 45, 19, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2, 5, 3, 3, 7, 43, 93, 48, 11, 4, 0, 1, 0, 226, 301, 0.750831
19, 45, 19, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 1, 4, 32, 97, 149, 63, 18, 4, 3, 0, 1, 0, 387, 526, 0.735741
19, 45, 19, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 15, 15, 6, 23, 134, 264, 182, 83, 8, 2, 4, 3, 3, 0, 754, 939, 0.802982
19, 45, 19, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 31, 34, 43, 118, 214, 249, 107, 20, 5, 7, 10, 7, 8, 0, 865, 1104, 0.783514
19, 45, 19, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 43, 78, 183, 375, 371, 123, 33, 13, 6, 2, 14, 9, 9, 0, 1260, 1648, 0.764563
19, 45, 19, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 13, 113, 351, 785, 683, 360, 64, 18, 8, 4, 14, 12, 14, 0, 0, 2446, 3139, 0.779229
19, 45, 19, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 126, 740, 1447, 1336, 546, 102, 29, 21, 19, 24, 70, 78, 67, 22, 0, 4651, 6765, 0.687509
19, 45, 19, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 1278, 36489, 121061, 107434, 30350, 1711, 557, 542, 461, 562, 629, 460, 0, 228, 103, 0, 301885, 346477, 0.871299
19, 46, 0, 0, 2, 0, 11, 22, 27, 45, 191, 188, 463, 456, 721, 1535, 12541, 186067, 503547, 396121, 114178, 31055, 25665, 23320, 20326, 17506, 14752, 11328, 8637, 2943, 2343, 0, 1373990,0 ,0
19, 46, 16, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 9, 26, 92, 167, 321, 395, 435, 285, 143, 21, 6, 0, 7, 5, 8, 0, 1930, 2497, 0.772928
19, 46, 16, 37, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 6, 10, 22, 70, 142, 179, 248, 233, 166, 86, 34, 9, 5, 5, 4, 3, 4, 0, 1232, 1611, 0.764742
19, 46, 16, 38, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 5, 18, 50, 74, 150, 173, 188, 106, 62, 26, 9, 3, 2, 0, 8, 2, 1, 0, 884, 1211, 0.729975
19, 46, 16, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 20, 59, 63, 79, 67, 41, 10, 0, 4, 2, 3, 2, 2, 1, 1, 0, 0, 371, 505, 0.734653
19, 46, 16, 40, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7, 20, 36, 48, 41, 21, 7, 6, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 194, 264, 0.734848
19, 46, 16, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 8, 15, 10, 5, 4, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 51, 63, 0.809524
19, 46, 16, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0.833333
19, 46, 16, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
19, 46, 16, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
19, 46, 16, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 46, 16, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -nan
19, 46, 17, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 45, 50, 72, 171, 405, 533, 442, 141, 29, 12, 9, 9, 0, 1924, 2583, 0.74487
19, 46, 17, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 25, 50, 124, 268, 403, 417, 244, 174, 39, 19, 11, 11, 9, 0, 1816, 2412, 0.752902
19, 46, 17, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 9, 36, 125, 307, 468, 543, 341, 170, 40, 14, 1, 9, 4, 12, 0, 2088, 2684, 0.777943
19, 46, 17, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 4, 16, 57, 152, 319, 568, 552, 461, 206, 73, 22, 11, 5, 3, 1, 7, 0, 2463, 3158, 0.779924
19, 46, 17, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 49, 119, 239, 394, 370, 272, 142, 60, 17, 10, 10, 6, 9, 5, 4, 0, 1721, 2274, 0.756816
19, 46, 17, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 8, 23, 119, 258, 378, 352, 217, 76, 0, 14, 3, 6, 4, 6, 3, 4, 0, 0, 1476, 1922, 0.76795
19, 46, 17, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 48, 133, 199, 197, 130, 46, 15, 5, 6, 4, 4, 3, 4, 1, 0, 0, 0, 821, 1059, 0.77526
19, 46, 17, 43, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 14, 62, 99, 78, 62, 14, 6, 3, 2, 4, 1, 2, 0, 1, 0, 1, 0, 0, 356, 451, 0.789357
19, 46, 17, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 15, 23, 9, 3, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 58, 65, 0.892308
19, 46, 17, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 5, 5, 1
19, 46, 17, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
19, 46, 18, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8, 25, 42, 136, 312, 133, 83, 24, 19, 0, 785, 1075, 0.730233
19, 46, 18, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 16, 31, 107, 200, 312, 344, 253, 91, 37, 11, 5, 0, 1411, 1782, 0.791807
19, 46, 18, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 28, 42, 82, 217, 428, 541, 428, 120, 30, 23, 8, 9, 0, 1964, 2387, 0.82279
19, 46, 18, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 23, 70, 82, 189, 294, 548, 444, 0, 56, 18, 23, 13, 10, 0, 1782, 2361, 0.754765
19, 46, 18, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 9, 36, 109, 357, 591, 817, 525, 241, 78, 16, 9, 20, 20, 9, 0, 2841, 3661, 0.776017
19, 46, 18, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 7, 34, 120, 375, 790, 925, 832, 378, 108, 20, 8, 10, 20, 12, 10, 0, 3654, 4581, 0.797642
19, 46, 18, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 6, 17, 111, 422, 1052, 1336, 913, 437, 144, 40, 15, 22, 0, 15, 20, 11, 0, 4566, 5724, 0.797694
19, 46, 18, 43, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8, 0, 79, 327, 883, 1210, 811, 293, 98, 26, 21, 21, 20, 24, 20, 6, 0, 0, 3851, 4926, 0.78177
19, 46, 18, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 79, 354, 1002, 1377, 843, 290, 64, 37, 24, 21, 26, 27, 18, 14, 7, 4, 0, 4207, 5309, 0.792428
19, 46, 18, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 156, 543, 723, 433, 120, 20, 15, 12, 8, 18, 8, 6, 11, 1, 1, 1, 0, 2084, 2585, 0.80619
19, 46, 18, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 8, 6, 5, 0, 0, 2, 0, 1, 4, 4, 5, 3, 0, 0, 0, 0, 43, 57, 0.754386
19, 46, 19, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 11, 0, 0, 0, 0, 3, 2, 38, 105, 59, 19, 10, 0, 255, 319, 0.799373
19, 46, 19, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 5, 3, 1, 1, 2, 8, 65, 137, 110, 44, 22, 12, 0, 431, 589, 0.731749
19, 46, 19, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 5, 4, 1, 4, 12, 52, 175, 231, 114, 49, 11, 6, 0, 688, 917, 0.750273
19, 46, 19, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 11, 5, 9, 37, 138, 242, 285, 227, 62, 23, 8, 5, 0, 1069, 1409, 0.758694
